,order_date,order_day_of_week,store,supplier_id,category,product_case_pack,retail_price,replenishment_unit_cost,Ao_Forecast_Quantity,Minimum_Order_Quantity,Maximum_Order_Quantity,lead_time,suggested_order_quantity,actual_order_quantity,balance,year,month,day
2142,2017-05-27,1.641095890410959,1.784480082772892,1.8197978002444173,3.7628865979381443,24,0.8,3.4,127.906397,50,300,3,5,6,2.708333,1.8428845020624631,1.5801192842942346,1.7162726008344924
2143,2017-05-27,1.641095890410959,1.784480082772892,1.8197978002444173,3.0350877192982457,12,2.2,7.8,12.275,12,100,3,1,2,1.833333,1.8428845020624631,1.5801192842942346,1.7162726008344924
2144,2017-05-27,1.641095890410959,1.784480082772892,1.8197978002444173,1.0270270270270272,14,2.1,13.86,5.70303,3,30,3,1,1,0.428571,1.8428845020624631,1.5801192842942346,1.7162726008344924
2145,2017-05-27,1.641095890410959,1.784480082772892,1.8197978002444173,5.3640081799591,12,1.6,6.48,90.254041,24,400,3,3,3,7.0833330000000005,1.8428845020624631,1.5801192842942346,1.7162726008344924
2146,2017-05-27,1.641095890410959,1.784480082772892,1.8197978002444173,1.4285714285714286,20,2.8,19.4,11.211111,3,60,3,1,1,0.5,1.8428845020624631,1.5801192842942346,1.7162726008344924
2147,2017-05-27,1.641095890410959,1.784480082772892,1.8197978002444173,1.7983193277310925,12,2.8,13.8,6.7,12,50,3,1,1,1.25,1.8428845020624631,1.5801192842942346,1.7162726008344924
2148,2017-05-27,1.641095890410959,1.784480082772892,1.8197978002444173,1.0000000002119616,18,1.6,12.42,0.4,3,40,3,1,1,0.05555499999999999,1.8428845020624631,1.5801192842942346,1.7162726008344924
2149,2017-05-27,1.641095890410959,1.784480082772892,1.8197978002444173,1.3504043126684635,6,3.9,11.58,5.7,2,12,3,1,1,0.5,1.8428845020624631,1.5801192842942346,1.7162726008344924
2150,2017-05-27,1.641095890410959,1.784480082772892,1.8197978002444173,1.3504043126684635,12,2.4,9.72,12.9,6,48,3,1,1,0.666666,1.8428845020624631,1.5801192842942346,1.7162726008344924
2151,2017-05-27,1.641095890410959,1.784480082772892,1.8197978002444173,2.9513513513513514,6,2.2,3.97,23.282576000000002,18,120,3,4,4,3.666666,1.8428845020624631,1.5801192842942346,1.7162726008344924
2152,2017-05-27,1.641095890410959,1.784480082772892,1.8197978002444173,1.8,24,1.8,13.56,35.927273,6,50,3,1,1,1.083333,1.8428845020624631,1.5801192842942346,1.7162726008344924
2153,2017-05-27,1.641095890410959,1.784480082772892,1.8197978002444173,3.0350877192982457,12,2.95,14.52,31.506818,50,100,3,1,1,6.5,1.8428845020624631,1.5801192842942346,1.7162726008344924
2154,2017-05-27,1.641095890410959,1.784480082772892,1.8197978002444173,1.6844919786096257,24,2.2,20.16,22.827272,24,100,3,1,1,1.416666,1.8428845020624631,1.5801192842942346,1.7162726008344924
2155,2017-05-27,1.641095890410959,1.784480082772892,1.8197978002444173,1.0380952380952382,24,1.9,12.72,6.6,3,30,3,1,1,0.25,1.8428845020624631,1.5801192842942346,1.7162726008344924
2156,2017-05-27,1.641095890410959,1.784480082772892,1.8197978002444173,1.4,20,1.2,7.8,16.030303,3,51,3,1,1,0.85,1.8428845020624631,1.5801192842942346,1.7162726008344924
2157,2017-05-27,1.641095890410959,1.784480082772892,1.8197978002444173,1.8196078431372549,6,1.2,2.86,10.4,12,72,3,2,2,2.5,1.8428845020624631,1.5801192842942346,1.7162726008344924
2158,2017-05-27,1.641095890410959,1.784480082772892,1.8197978002444173,1.653361344537815,24,2.2,20.16,43.389357000000004,24,500,3,2,2,1.083333,1.8428845020624631,1.5801192842942346,1.7162726008344924
2159,2017-05-27,1.641095890410959,1.784480082772892,1.8197978002444173,2.1217038539553754,6,3.5,9.12,8.3,12,60,3,1,1,2.833333,1.8428845020624631,1.5801192842942346,1.7162726008344924
2160,2017-05-27,1.641095890410959,1.784480082772892,1.8197978002444173,1.1654135338345866,20,2.9,24.8,6.693939,4,50,3,1,1,0.5,1.8428845020624631,1.5801192842942346,1.7162726008344924
2161,2017-05-27,1.641095890410959,1.784480082772892,1.8197978002444173,1.1842105263157894,24,2.0,14.84,17.630303,24,100,3,1,1,1.458333,1.8428845020624631,1.5801192842942346,1.7162726008344924
2162,2017-05-27,1.641095890410959,1.784480082772892,1.8197978002444173,1.44,12,1.95,6.36,5.0,3,70,3,1,1,0.5,1.8428845020624631,1.5801192842942346,1.7162726008344924
2163,2017-05-27,1.641095890410959,1.784480082772892,1.8197978002444173,1.1012658227848102,15,2.5,10.8,9.766667,3,30,3,1,1,0.13333299999999998,1.8428845020624631,1.5801192842942346,1.7162726008344924
2164,2017-05-27,1.641095890410959,1.784480082772892,1.8197978002444173,1.7983193277310925,24,2.8,27.6,72.98585899999999,50,500,3,2,2,3.25,1.8428845020624631,1.5801192842942346,1.7162726008344924
2165,2017-05-27,1.641095890410959,1.784480082772892,1.8197978002444173,1.3504043126684635,24,1.6,16.8,18.376839999999998,12,60,3,1,1,0.916666,1.8428845020624631,1.5801192842942346,1.7162726008344924
2166,2017-05-27,1.641095890410959,1.784480082772892,1.8197978002444173,1.6844919786096257,24,2.2,20.16,41.865151000000004,6,50,3,2,2,0.5,1.8428845020624631,1.5801192842942346,1.7162726008344924
2167,2017-05-27,1.641095890410959,1.784480082772892,1.8197978002444173,2.1217038539553754,24,2.45,12.48,14.318182,10,30,3,1,1,0.875,1.8428845020624631,1.5801192842942346,1.7162726008344924
2168,2017-05-27,1.641095890410959,1.784480082772892,1.8197978002444173,1.1012658227848102,24,1.6,15.84,11.8,2,40,3,1,1,0.541666,1.8428845020624631,1.5801192842942346,1.7162726008344924
2169,2017-05-27,1.641095890410959,1.784480082772892,1.8197978002444173,5.3640081799591,24,0.9,7.28,0.0,24,60,3,1,1,0.0,1.8428845020624631,1.5801192842942346,1.7162726008344924
2170,2017-05-27,1.641095890410959,1.784480082772892,1.8197978002444173,1.4,20,2.8,19.8,6.8,3,50,3,1,1,0.25,1.8428845020624631,1.5801192842942346,1.7162726008344924
2171,2017-05-27,1.641095890410959,1.784480082772892,1.8197978002444173,1.0000017175384703,48,1.5,24.48,1.3,3,30,3,1,1,-0.0625,1.8428845020624631,1.5801192842942346,1.7162726008344924
2172,2017-05-27,1.641095890410959,1.784480082772892,1.8197978002444173,3.0350877192982457,6,3.5,9.6,9.7,20,60,3,1,1,4.5,1.8428845020624631,1.5801192842942346,1.7162726008344924
2173,2017-05-27,1.641095890410959,1.784480082772892,1.8197978002444173,1.2980769230769231,6,3.2,7.68,4.1,6,30,3,1,1,1.5,1.8428845020624631,1.5801192842942346,1.7162726008344924
2174,2017-05-27,1.641095890410959,1.784480082772892,1.8197978002444173,1.8,6,2.9,7.2,12.988889,6,50,3,2,4,1.833333,1.8428845020624631,1.5801192842942346,1.7162726008344924
2175,2017-05-27,1.641095890410959,1.784480082772892,1.8197978002444173,1.7983193277310925,24,3.3,29.04,9.405051,6,50,3,1,1,0.458333,1.8428845020624631,1.5801192842942346,1.7162726008344924
2176,2017-05-27,1.641095890410959,1.784480082772892,1.8197978002444173,1.6844919786096257,6,3.1,7.68,7.0,12,100,3,1,1,2.833333,1.8428845020624631,1.5801192842942346,1.7162726008344924
2177,2017-05-27,1.641095890410959,1.784480082772892,1.8197978002444173,1.653361344537815,6,3.1,8.64,4.1,6,30,3,1,1,1.5,1.8428845020624631,1.5801192842942346,1.7162726008344924
2178,2017-05-27,1.641095890410959,1.784480082772892,1.8197978002444173,1.653361344537815,12,3.1,15.48,14.881817999999999,12,40,3,1,1,2.0,1.8428845020624631,1.5801192842942346,1.7162726008344924
2179,2017-05-27,1.641095890410959,1.784480082772892,1.8197978002444173,1.0000000002119616,24,1.2,10.32,6.85,2,30,3,1,1,0.0,1.8428845020624631,1.5801192842942346,1.7162726008344924
2180,2017-05-27,1.641095890410959,1.784480082772892,1.8197978002444173,3.0350877192982457,24,1.5,11.76,68.824242,72,500,3,1,1,5.0833330000000005,1.8428845020624631,1.5801192842942346,1.7162726008344924
2181,2017-05-27,1.641095890410959,1.784480082772892,1.8197978002444173,2.1217038539553754,24,2.2,22.8,15.533332999999999,12,50,3,1,1,0.583333,1.8428845020624631,1.5801192842942346,1.7162726008344924
2182,2017-05-27,1.641095890410959,1.784480082772892,1.8197978002444173,1.7983193277310925,24,2.8,27.6,9.621645,6,30,3,1,1,0.625,1.8428845020624631,1.5801192842942346,1.7162726008344924
2183,2017-05-27,1.641095890410959,1.784480082772892,1.8197978002444173,1.1888888888888889,12,2.95,13.68,8.8,3,60,3,1,1,0.916666,1.8428845020624631,1.5801192842942346,1.7162726008344924
2184,2017-05-27,1.641095890410959,1.784480082772892,1.8197978002444173,2.9513513513513514,30,2.2,13.5,24.963156,12,50,3,1,1,1.2,1.8428845020624631,1.5801192842942346,1.7162726008344924
2185,2017-05-27,1.641095890410959,1.784480082772892,1.8197978002444173,5.3640081799591,12,1.8,7.2,43.655555,24,600,3,3,5,2.916666,1.8428845020624631,1.5801192842942346,1.7162726008344924
2186,2017-05-27,1.641095890410959,1.784480082772892,1.8197978002444173,2.1217038539553754,6,2.6,4.14,8.7,2,50,3,1,1,1.5,1.8428845020624631,1.5801192842942346,1.7162726008344924
2187,2017-05-27,1.641095890410959,1.784480082772892,1.8197978002444173,1.6844919786096257,6,3.9,12.48,8.3,12,100,3,1,1,3.333333,1.8428845020624631,1.5801192842942346,1.7162726008344924
2188,2017-05-27,1.641095890410959,1.784480082772892,1.8197978002444173,1.158371040723982,32,1.5,11.84,12.67619,4,30,3,1,1,0.4375,1.8428845020624631,1.5801192842942346,1.7162726008344924
2189,2017-05-27,1.641095890410959,1.784480082772892,1.8197978002444173,1.055263157894737,12,2.8,12.0,5.8,3,20,3,1,1,0.5,1.8428845020624631,1.5801192842942346,1.7162726008344924
2190,2017-05-27,1.641095890410959,1.784480082772892,1.8197978002444173,1.1363636363636365,30,1.5,18.9,9.6,5,100,3,1,2,0.46666599999999997,1.8428845020624631,1.5801192842942346,1.7162726008344924
2191,2017-05-27,1.641095890410959,1.784480082772892,1.8197978002444173,2.973684210526316,6,1.6,3.36,13.772727,6,30,3,3,5,1.0,1.8428845020624631,1.5801192842942346,1.7162726008344924
2192,2017-05-27,1.641095890410959,1.784480082772892,1.8197978002444173,1.1888888888888889,24,3.1,31.92,7.983838,10,80,3,1,1,0.666666,1.8428845020624631,1.5801192842942346,1.7162726008344924
2193,2017-05-29,1.699685534591195,1.784480082772892,1.5733957219251338,1.5092783505154639,6,2.4,3.66,6.15,2,50,2,1,1,0.833333,1.8428845020624631,1.5801192842942346,1.6863084922010398
2194,2017-05-29,1.699685534591195,1.784480082772892,1.5733957219251338,1.1268382352941178,12,2.6,16.8,7.05,2,50,2,1,1,0.666666,1.8428845020624631,1.5801192842942346,1.6863084922010398
2195,2017-05-29,1.699685534591195,1.784480082772892,1.5733957219251338,2.3639494833524686,6,4.85,9.12,26.111110999999998,1,100,2,3,2,2.0,1.8428845020624631,1.5801192842942346,1.6863084922010398
2196,2017-05-29,1.699685534591195,1.784480082772892,1.5733957219251338,1.1036106750392465,10,3.5,13.9,4.95,3,20,2,1,1,0.4,1.8428845020624631,1.5801192842942346,1.6863084922010398
2197,2017-05-29,1.699685534591195,1.784480082772892,1.5733957219251338,1.5092783505154639,1,2.75,0.89,3.95,2,30,2,1,1,5.0,1.8428845020624631,1.5801192842942346,1.6863084922010398
2198,2017-05-29,1.699685534591195,1.784480082772892,1.5733957219251338,1.1039697542533082,8,2.95,11.84,4.5,2,20,2,1,1,0.375,1.8428845020624631,1.5801192842942346,1.6863084922010398
2199,2017-05-29,1.699685534591195,1.784480082772892,1.5733957219251338,2.819105691056911,1,1.5,0.56,5.3,2,40,2,3,3,5.0,1.8428845020624631,1.5801192842942346,1.6863084922010398
2200,2017-05-29,1.699685534591195,1.784480082772892,1.5733957219251338,1.5092783505154639,10,4.5,23.2,5.25,0,1,2,1,1,0.5,1.8428845020624631,1.5801192842942346,1.6863084922010398
2201,2017-05-29,1.699685534591195,1.784480082772892,1.5733957219251338,1.1030701754385965,4,2.5,4.32,3.2,2,12,2,1,1,1.25,1.8428845020624631,1.5801192842942346,1.6863084922010398
2202,2017-05-29,1.699685534591195,1.784480082772892,1.5733957219251338,1.7796101949025487,4,5.95,9.36,3.15,2,20,2,1,1,0.5,1.8428845020624631,1.5801192842942346,1.6863084922010398
2203,2017-05-29,1.699685534591195,1.784480082772892,1.5733957219251338,1.5092783505154639,12,4.5,29.16,7.25,0,1,2,1,1,0.0,1.8428845020624631,1.5801192842942346,1.6863084922010398
2204,2017-05-29,1.699685534591195,1.784480082772892,1.5733957219251338,1.1268382352941178,15,2.95,19.8,3.7,0,1,2,1,1,0.066666,1.8428845020624631,1.5801192842942346,1.6863084922010398
2205,2017-05-29,1.699685534591195,1.784480082772892,1.5733957219251338,1.1030701754385965,6,2.75,6.3,2.05,3,20,2,1,1,0.0,1.8428845020624631,1.5801192842942346,1.6863084922010398
2206,2017-05-29,1.699685534591195,1.784480082772892,1.5733957219251338,1.1036106750392465,6,2.5,6.12,6.05,1,50,2,1,1,1.166666,1.8428845020624631,1.5801192842942346,1.6863084922010398
2207,2017-05-29,1.699685534591195,1.784480082772892,1.5733957219251338,1.1036106750392465,6,3.5,9.96,7.1,1,50,2,2,1,0.333333,1.8428845020624631,1.5801192842942346,1.6863084922010398
2208,2017-05-29,1.699685534591195,1.784480082772892,1.5733957219251338,1.1030701754385965,4,2.5,3.76,3.45,3,20,2,1,1,1.0,1.8428845020624631,1.5801192842942346,1.6863084922010398
2209,2017-05-29,1.699685534591195,1.784480082772892,1.5733957219251338,1.1268382352941178,8,3.5,12.4,10.019445,2,15,2,1,1,1.5,1.8428845020624631,1.5801192842942346,1.6863084922010398
