id,order_date,order_day_of_week,store,supplier_id,product_id,category,on_order_quantity,on_hand_quantity,product_case_pack,retail_price,replenishment_unit_cost,forecast_start_date,forecast_end_date,Ao_Forecast_Quantity,Minimum_Order_Quantity,Maximum_Order_Quantity,lead_time,suggested_order_quantity,actual_order_quantity
9648,6/30/2018,Saturday,s1,40,1008,c893,0,2.666666,12,2.2,9.6,6/30/2018,7/5/2018,15,24,100,2,1,1
9649,6/30/2018,Saturday,s1,40,41273,c646,0,0.166666,12,2.95,13.68,6/30/2018,7/5/2018,10,3,60,2,1,1
9650,6/30/2018,Saturday,s1,40,102602,c596,0,0.166666,24,1.7,16.08,6/30/2018,7/5/2018,4.8,2,30,2,1,1
9651,6/30/2018,Saturday,s1,40,58210,c885,0,7.666666,6,1.5,2.9,6/30/2018,7/5/2018,42,30,400,2,5,5
9652,6/30/2018,Saturday,s1,40,126402,c886,0,0.625,24,2,15.36,6/30/2018,7/5/2018,5.2,12,60,2,1,1
9653,6/30/2018,Saturday,s1,40,121440,c894,0,0.2,40,1,11.52,6/30/2018,7/5/2018,11.783333,0,1,2,1,1
9654,6/30/2018,Saturday,s1,40,144256,c884,0,10.166666,6,1.1,1.02,6/30/2018,7/5/2018,47,20,60,2,1,10
9655,6/30/2018,Saturday,s1,40,641,c607,0,0.2,40,1.5,14.8,6/30/2018,7/5/2018,6.3,3,40,2,1,1
9656,6/30/2018,Saturday,s1,40,25748,c605,0,0.5,6,3.5,7.68,6/30/2018,7/5/2018,3.8,3,20,2,1,1
9657,6/30/2018,Saturday,s1,40,659,c607,0,0.35,20,2.95,24.2,6/30/2018,7/5/2018,5.4,2,40,2,1,1
9658,6/30/2018,Saturday,s1,40,45011,c894,0,0.833333,24,2.2,20.4,6/30/2018,7/5/2018,20.071429,6,50,2,1,1
9659,6/30/2018,Saturday,s1,40,86579,c900,0,0.833333,12,2.75,13.8,6/30/2018,7/5/2018,7.2,4,40,2,1,1
9660,6/30/2018,Saturday,s1,40,39389,c595,0,0.352941,17,3.99,24.82,6/30/2018,7/5/2018,5.4,3,30,2,1,1
9661,6/30/2018,Saturday,s1,40,25810,c768,0,3,6,1.2,2.886,6/30/2018,7/5/2018,7,12,72,2,1,1
9662,6/30/2018,Saturday,s1,40,86651,c895,0,1,6,3.9,11.94,6/30/2018,7/5/2018,7,2,12,2,1,1
9663,6/30/2018,Saturday,s1,40,559,c647,0,0.555555,18,2.2,13.68,6/30/2018,7/5/2018,7,4,50,2,1,1
9664,6/30/2018,Saturday,s1,40,971,c888,0,4.5,6,2.2,3.91,6/30/2018,7/5/2018,18,12,120,2,1,2
9665,6/30/2018,Saturday,s1,40,101125,c768,0,2.5,6,1.95,4.38,6/30/2018,7/5/2018,8,12,72,2,1,1
9666,1/3/2017,Tuesday,s2,50,58827,c786,1,1,6,3.75,7.74,1/3/2017,1/9/2017,15.6,2,8,2,1,2
9667,1/3/2017,Tuesday,s2,50,66520,c786,0,0.166666,6,3.75,7.74,1/3/2017,1/9/2017,10.8,2,12,2,2,3
9668,1/3/2017,Tuesday,s2,50,32945,c793,2,0.333333,6,4.85,9.24,1/3/2017,1/9/2017,22.6,4,20,2,3,4
9669,1/3/2017,Tuesday,s2,50,100904,c770,0,1,8,3.95,12.64,1/3/2017,1/9/2017,6.4,3,30,2,1,1
9670,1/3/2017,Tuesday,s2,50,24696,c767,0,0.833333,6,2.5,6.36,1/3/2017,1/9/2017,4.1,2,8,2,1,1
9671,1/3/2017,Tuesday,s2,50,1098,c762,0,1.2,10,3.95,20.4,1/3/2017,1/9/2017,11.7,15,50,2,2,3
9672,1/3/2017,Tuesday,s2,50,66524,c785,2,0.166666,6,4.85,7.62,1/3/2017,1/9/2017,19.8,3,15,2,2,3
9673,1/3/2017,Tuesday,s2,50,136363,c672,0,0.25,4,2.8,5.56,1/3/2017,1/9/2017,2.9,2,8,2,1,1
9674,1/3/2017,Tuesday,s2,50,136339,c2052,0,1,4,4.95,8.2,1/3/2017,1/9/2017,3.1,2,8,2,1,1
9675,1/3/2017,Tuesday,s2,50,136335,c781,0,-0.25,4,5.8,7.56,1/3/2017,1/9/2017,4.3,1,6,2,2,2
9676,1/3/2017,Tuesday,s2,50,82349,c794,1,0,6,4.95,11.34,1/3/2017,1/9/2017,7.8,3,10,2,1,2
9677,1/3/2017,Tuesday,s2,50,86382,c794,0,1.166666,6,4.95,11.16,1/3/2017,1/9/2017,7.3,2,10,2,1,2
9678,1/3/2017,Tuesday,s2,50,100909,c770,0,1,6,2.5,5.94,1/3/2017,1/9/2017,5.3,2,15,2,1,1
9679,1/3/2017,Tuesday,s2,50,45864,c770,0,0.666666,6,2.95,6.54,1/3/2017,1/9/2017,5,2,10,2,1,1
9680,1/3/2017,Tuesday,s2,50,126489,c672,0,1,4,2.8,4.08,1/3/2017,1/9/2017,5.9,3,12,2,2,1
9681,1/3/2017,Tuesday,s2,50,23821,c773,0,1.125,8,2.1,8.56,1/3/2017,1/9/2017,6.3,4,20,2,1,1
9682,1/3/2017,Tuesday,s2,50,100961,c762,0,2.5,10,3.5,14.8,1/3/2017,1/9/2017,10.3,15,30,2,1,1
9683,1/3/2017,Tuesday,s2,50,58824,c793,2,1.333333,6,4.85,9.18,1/3/2017,1/9/2017,18.3,3,15,2,1,3
9684,1/3/2017,Tuesday,s2,50,24637,c762,0,3,3,2.95,3.24,1/3/2017,1/9/2017,5.8,8,30,2,2,2
9685,1/4/2017,Wednesday,s2,40,6199,c644,0,1.166666,12,3.1,16.92,1/4/2017,1/17/2017,5.6,12,60,5,1,1
9686,1/4/2017,Wednesday,s2,40,958,c885,0,8.041666,24,1.2,10.32,1/4/2017,1/17/2017,150,120,500,5,4,4
9687,1/4/2017,Wednesday,s2,40,550,c645,0,1.533333,15,2.95,18,1/4/2017,1/17/2017,9,18,200,5,1,1
9688,1/4/2017,Wednesday,s2,40,527,c644,0,1.214285,14,3.1,19.32,1/4/2017,1/17/2017,8.4,14,100,5,1,1
9689,1/4/2017,Wednesday,s2,40,697,c1843,0,1.033333,30,1.5,18.9,1/4/2017,1/17/2017,20.8,20,250,5,1,1
9690,1/4/2017,Wednesday,s2,40,597,c608,0,1.666666,12,2.75,11.76,1/4/2017,1/17/2017,7.8,20,50,5,1,1
9691,1/4/2017,Wednesday,s2,40,967,c888,0,3.566666,30,2.2,13.75,1/4/2017,1/17/2017,92,20,100,5,1,2
9692,1/4/2017,Wednesday,s2,40,44828,c894,0,0.958333,24,1.5,12.48,1/4/2017,1/17/2017,22.8,15,100,5,1,1
9693,1/4/2017,Wednesday,s2,40,112469,c657,0,1.333333,12,2.75,11.88,1/4/2017,1/17/2017,13.4,15,60,5,2,2
9694,1/4/2017,Wednesday,s2,40,1008,c893,0,4.333333,12,2.2,9.48,1/4/2017,1/17/2017,29.6,50,500,5,3,2
9695,1/4/2017,Wednesday,s2,40,135905,c902,0,4.625,24,1.5,12.72,1/4/2017,1/17/2017,20.2,100,250,5,1,1
9696,1/4/2017,Wednesday,s2,40,135883,c662,0,0.666666,12,2.95,15.48,1/4/2017,1/17/2017,3.6,5,30,5,1,1
9697,1/4/2017,Wednesday,s2,40,38973,c886,0,1.333333,6,2.9,7.02,1/4/2017,1/17/2017,8.2,0,1,5,1,1
9698,1/4/2017,Wednesday,s2,40,135881,c661,0,0,18,3.25,28.32,1/4/2017,1/17/2017,1.6,0,1,5,1,1
9699,1/4/2017,Wednesday,s2,40,135901,c906,0,0.791666,24,1.95,13.14,1/4/2017,1/17/2017,14,30,100,5,2,1
9700,1/4/2017,Wednesday,s2,40,135900,c906,0,0.75,24,1.95,13.14,1/4/2017,1/17/2017,10.6,40,120,5,2,1
9701,1/4/2017,Wednesday,s2,40,135903,c901,0,6.291666,24,1.5,11.76,1/4/2017,1/17/2017,100,120,300,5,3,4
9702,1/4/2017,Wednesday,s2,40,135848,c598,0,0.35,20,3.2,30.8,1/4/2017,1/17/2017,6,2,30,5,1,1
9703,1/4/2017,Wednesday,s2,40,135864,c608,0,0.333333,12,2.95,13.56,1/4/2017,1/17/2017,2.8,5,50,5,1,1
9704,1/4/2017,Wednesday,s2,40,135866,c608,0,0.333333,12,2.5,7.56,1/4/2017,1/17/2017,5.8,4,40,5,1,1
9705,1/4/2017,Wednesday,s2,40,131757,c656,0,1.45,20,2.75,18.6,1/4/2017,1/17/2017,17,15,100,5,1,1
9706,1/4/2017,Wednesday,s2,40,25748,c605,0,1.666666,6,3.5,8.1,1/4/2017,1/17/2017,3,8,50,5,1,1
9707,1/4/2017,Wednesday,s2,40,980,c906,0,3.916666,12,2.5,9.36,1/4/2017,1/17/2017,23.2,30,100,5,1,1
9708,1/4/2017,Wednesday,s2,40,28473,c605,0,0.875,16,1.95,13.6,1/4/2017,1/17/2017,6.4,8,120,5,1,1
9709,1/4/2017,Wednesday,s2,40,43073,c605,0,0.25,36,3.5,58.68,1/4/2017,1/17/2017,1.2,8,50,5,1,1
9710,1/4/2017,Wednesday,s2,40,106684,c649,0,0.333333,12,1.8,8.52,1/4/2017,1/17/2017,4,2,15,5,1,1
9711,1/4/2017,Wednesday,s2,40,956,c885,0,8.166666,12,1.6,6.6,1/4/2017,1/17/2017,56,60,600,5,2,4
9712,1/4/2017,Wednesday,s2,40,58173,c608,0,0.916666,24,2.7,25.44,1/4/2017,1/17/2017,11.6,15,100,5,1,1
9713,1/4/2017,Wednesday,s2,40,82089,c884,0,6.375,24,0.8,3.44,1/4/2017,1/17/2017,120,100,250,5,3,5
9714,1/4/2017,Wednesday,s2,40,961,c884,0,15,12,1.2,2.52,1/4/2017,1/17/2017,122,150,300,5,8,10
9715,1/4/2017,Wednesday,s2,40,39408,c608,0,0.833333,24,2.7,25.44,1/4/2017,1/17/2017,14.2,20,60,5,1,1
9716,1/4/2017,Wednesday,s2,40,609,c608,0,0.916666,12,2.75,9.84,1/4/2017,1/17/2017,3.6,10,50,5,1,1
9717,1/4/2017,Wednesday,s2,40,26828,c885,0,16.5,6,1.5,2.61,1/4/2017,1/17/2017,32,90,600,5,4,4
9718,1/4/2017,Wednesday,s2,40,44838,c900,0,3,12,2.8,11.76,1/4/2017,1/17/2017,13.4,30,200,5,1,1
9719,1/4/2017,Wednesday,s2,40,963,c888,0,5.416666,24,1.6,11.28,1/4/2017,1/17/2017,43.4,120,800,5,2,1
9720,1/4/2017,Wednesday,s2,40,31406,c902,0,5.583333,12,2.2,9.36,1/4/2017,1/17/2017,88,80,250,5,9,8
9721,1/4/2017,Wednesday,s2,40,58210,c885,0,8,6,1.5,3.02,1/4/2017,1/17/2017,36,25,200,5,3,3
9722,1/4/2017,Wednesday,s2,40,982,c906,0,3.291666,24,2.2,21.6,1/4/2017,1/17/2017,27.4,60,300,5,1,1
9723,1/4/2017,Wednesday,s2,40,994,c900,0,3.583333,12,2.8,11.88,1/4/2017,1/17/2017,16.8,30,200,5,1,1
9724,1/4/2017,Wednesday,s2,40,1003,c902,0,7.583333,12,2.2,9.36,1/4/2017,1/17/2017,38,80,300,5,3,2
9725,1/4/2017,Wednesday,s2,40,999,c901,0,11.458333,24,2.2,18.72,1/4/2017,1/17/2017,186,200,600,5,5,5
9726,1/4/2017,Wednesday,s2,40,86636,c607,0,0.35,20,2.8,25.4,1/4/2017,1/17/2017,7.4,6,100,5,1,1
9727,1/4/2017,Wednesday,s2,40,112468,c608,0,0.458333,24,2.95,27.36,1/4/2017,1/17/2017,7.2,5,30,5,1,1
9728,1/4/2017,Wednesday,s2,40,44821,c895,0,1.375,24,1.6,15.36,1/4/2017,1/17/2017,20.6,18,100,5,1,1
9729,1/4/2017,Wednesday,s2,40,39566,c900,0,8.75,24,2.8,28.08,1/4/2017,1/17/2017,132,140,500,5,3,3
9730,1/4/2017,Wednesday,s2,40,39462,c895,0,1.333333,12,2.4,11.16,1/4/2017,1/17/2017,2.4,18,60,5,1,1
9731,1/4/2017,Wednesday,s2,40,44017,c661,0,2.111111,18,3.25,27.36,1/4/2017,1/17/2017,15,25,100,5,1,1
9732,1/4/2017,Wednesday,s2,40,86589,c655,0,0.875,16,3.8,28,1/4/2017,1/17/2017,8.2,7,50,5,1,1
9733,1/4/2017,Wednesday,s2,40,952,c885,0,4.916666,12,1.8,6.6,1/4/2017,1/17/2017,23,65,500,5,3,1
9734,1/4/2017,Wednesday,s2,40,44014,c661,0,1.944444,18,3.25,26.46,1/4/2017,1/17/2017,16,35,100,5,1,1
9735,1/4/2017,Wednesday,s2,40,789,c599,0,1.333333,27,4.2,57.51,1/4/2017,1/17/2017,8.4,30,250,5,1,1
9736,1/4/2017,Wednesday,s2,40,685,c597,0,2.333333,21,1.9,11.76,1/4/2017,1/17/2017,10.4,40,60,5,1,1
9737,1/4/2017,Wednesday,s2,40,601,c608,0,0.733333,30,2.55,18,1/4/2017,1/17/2017,9.4,20,100,5,1,1
9738,1/4/2017,Wednesday,s2,40,68991,c1845,0,0.15,40,2.7,45.2,1/4/2017,1/17/2017,6.4,1,50,5,1,1
9739,1/4/2017,Wednesday,s2,40,86579,c900,0,1.083333,12,2.8,14.04,1/4/2017,1/17/2017,8.6,8,100,5,1,1
9740,1/4/2017,Wednesday,s2,40,985,c906,0,4.166666,6,3.6,9.48,1/4/2017,1/17/2017,7.2,18,100,5,1,1
9741,1/4/2017,Wednesday,s2,40,45106,c603,0,0.5,20,2.65,21.6,1/4/2017,1/17/2017,8.2,2,30,5,1,1
9742,1/4/2017,Wednesday,s2,40,712,c603,0,0.25,16,2.65,22.4,1/4/2017,1/17/2017,7.4,8,50,5,1,1
9743,1/4/2017,Wednesday,s2,40,44823,c895,0,0.833333,24,1.6,13.44,1/4/2017,1/17/2017,8.8,20,100,5,1,1
9744,1/4/2017,Wednesday,s2,40,39384,c605,0,0.722222,18,2.75,23.76,1/4/2017,1/17/2017,6.2,8,30,5,1,1
9745,1/4/2017,Wednesday,s2,40,58216,c646,0,0.9,10,4.1,16.6,1/4/2017,1/17/2017,3.2,8,20,5,1,1
9746,1/4/2017,Wednesday,s2,40,45117,c603,0,2,10,3.3,12.8,1/4/2017,1/17/2017,5.4,15,60,5,1,1
9747,1/4/2017,Wednesday,s2,40,63170,c654,0,0.714285,14,2.6,12.04,1/4/2017,1/17/2017,8.6,10,60,5,1,1
9748,1/4/2017,Wednesday,s2,40,44829,c894,0,0.5,24,2.2,20.64,1/4/2017,1/17/2017,8.8,8,200,5,1,1
9749,1/4/2017,Wednesday,s2,40,29912,c661,0,3.583333,12,1.95,6.36,1/4/2017,1/17/2017,15,30,120,5,1,1
9750,1/4/2017,Wednesday,s2,40,25734,c894,0,2.291666,24,2.2,20.64,1/4/2017,1/17/2017,30.6,35,250,5,1,1
9751,1/4/2017,Wednesday,s2,40,1011,c893,0,2.958333,24,2.2,20.64,1/4/2017,1/17/2017,20.2,60,600,5,1,1
9752,1/4/2017,Wednesday,s2,40,63329,c902,0,2.75,12,2.95,14.76,1/4/2017,1/17/2017,13.6,25,100,5,1,1
9753,1/4/2017,Wednesday,s2,40,63327,c901,0,2.416666,12,2.95,14.52,1/4/2017,1/17/2017,23.2,20,100,5,2,2
9754,1/4/2017,Wednesday,s2,40,42496,c900,0,3.833333,24,3.7,39.12,1/4/2017,1/17/2017,38,55,200,5,1,1
9755,1/4/2017,Wednesday,s2,40,58204,c656,0,1.35,20,2.75,16.6,1/4/2017,1/17/2017,18,20,100,5,1,1
9756,1/4/2017,Wednesday,s2,40,960,c885,0,0,6,1.4,2.7,1/4/2017,1/17/2017,31.2,25,200,5,10,10
9757,1/4/2017,Wednesday,s2,40,551,c645,0,1.4,15,2.95,19.2,1/4/2017,1/17/2017,8.8,20,200,5,1,1
9758,1/4/2017,Wednesday,s2,40,784,c598,0,0.5,36,1.5,16.92,1/4/2017,1/17/2017,10.2,15,100,5,1,1
9759,1/4/2017,Wednesday,s2,40,86651,c895,0,1.833333,6,3.95,11.94,1/4/2017,1/17/2017,7.4,8,60,5,1,1
9760,1/4/2017,Wednesday,s2,40,102615,c895,0,0.833333,12,2.2,10.2,1/4/2017,1/17/2017,11.2,0,1,5,1,1
9761,1/4/2017,Wednesday,s2,40,69006,c889,0,6.666666,6,1.6,3.54,1/4/2017,1/17/2017,19.6,24,100,5,1,4
9762,1/4/2017,Wednesday,s2,40,24738,c646,0,0.5,12,2.2,8.4,1/4/2017,1/17/2017,2.4,6,30,5,1,1
9763,1/4/2017,Wednesday,s2,40,40307,c646,0,1.458333,24,2.95,33.36,1/4/2017,1/17/2017,8.6,30,150,5,1,1
9764,1/4/2017,Wednesday,s2,40,32195,c598,0,1.125,16,3.5,32.32,1/4/2017,1/17/2017,16.2,5,100,5,1,1
9765,1/4/2017,Wednesday,s2,40,523,c644,0,0.214285,14,3.1,18.62,1/4/2017,1/17/2017,11.6,14,100,5,2,2
9766,1/4/2017,Wednesday,s2,40,702,c595,0,0.75,24,2.9,28.8,1/4/2017,1/17/2017,10.6,15,40,5,1,1
9767,1/5/2017,Thursday,s2,50,24637,c762,2,2.333333,3,2.95,3.24,1/5/2017,1/11/2017,6.1,8,30,4,1,1
9768,1/5/2017,Thursday,s2,50,45666,c669,0,1.5,6,3.1,7.98,1/5/2017,1/11/2017,7.5,2,20,4,1,1
9769,1/5/2017,Thursday,s2,50,126489,c672,1,0.5,4,2.8,4.08,1/5/2017,1/11/2017,5.9,3,12,4,1,1
9770,1/5/2017,Thursday,s2,50,126482,c2052,0,1,4,4.95,8.24,1/5/2017,1/11/2017,3.9,2,8,4,1,1
9771,1/5/2017,Thursday,s2,50,45864,c770,1,0,6,2.95,6.54,1/5/2017,1/11/2017,5.4,2,10,4,1,1
9772,1/5/2017,Thursday,s2,50,126490,c672,0,0.75,4,2.8,4.08,1/5/2017,1/11/2017,2.3,2,10,4,1,1
9773,1/5/2017,Thursday,s2,50,66524,c785,3,0.166666,6,4.85,7.62,1/5/2017,1/11/2017,18.7,3,15,4,1,1
9774,1/5/2017,Thursday,s2,50,82299,c785,0,2,6,4.95,8.82,1/5/2017,1/11/2017,12.7,3,15,4,1,1
9775,1/5/2017,Thursday,s2,50,32944,c790,0,1,8,3.95,8.4,1/5/2017,1/11/2017,17,3,20,4,2,2
9776,1/5/2017,Thursday,s2,50,58827,c786,2,0,6,3.75,7.74,1/5/2017,1/11/2017,15.6,2,8,4,1,1
9777,1/8/2017,Sunday,s2,50,82349,c794,0,0.833333,6,4.95,11.34,1/8/2017,1/13/2017,6.1,3,10,2,1,1
9778,1/10/2017,Tuesday,s2,50,24637,c762,0,4,3,2.95,3.24,1/10/2017,1/16/2017,5.8,8,30,2,1,1
9779,1/10/2017,Tuesday,s2,50,58824,c793,0,1.333333,6,4.85,9.18,1/10/2017,1/16/2017,17.5,3,15,2,3,3
9780,1/10/2017,Tuesday,s2,50,100910,c770,0,1,6,2.5,5.94,1/10/2017,1/16/2017,4.1,3,15,2,1,1
9781,1/10/2017,Tuesday,s2,50,82349,c794,1,0.666666,6,4.95,11.34,1/10/2017,1/16/2017,9.8,3,10,2,1,1
9782,1/10/2017,Tuesday,s2,50,136363,c672,0,0.75,4,2.8,5.56,1/10/2017,1/16/2017,2.5,2,8,2,1,1
9783,1/10/2017,Tuesday,s2,50,126490,c672,0,1,4,2.8,4.08,1/10/2017,1/16/2017,2.5,2,10,2,1,1
9784,1/10/2017,Tuesday,s2,50,136335,c781,0,1.25,4,5.8,7.56,1/10/2017,1/16/2017,4.2,1,6,2,1,1
9785,1/10/2017,Tuesday,s2,50,136334,c781,0,1,4,5.8,7.56,1/10/2017,1/16/2017,3.3,1,6,2,1,1
9786,1/10/2017,Tuesday,s2,50,24696,c767,0,0.833333,6,2.5,6.36,1/10/2017,1/16/2017,4.3,2,8,2,1,1
9787,1/10/2017,Tuesday,s2,50,100907,c770,0,0.6,10,3.5,15.2,1/10/2017,1/16/2017,7.7,3,20,2,1,1
9788,1/10/2017,Tuesday,s2,50,82299,c785,0,0.833333,6,4.95,8.82,1/10/2017,1/16/2017,12.6,3,15,2,2,2
9789,1/10/2017,Tuesday,s2,50,66524,c785,0,3.166666,6,4.85,7.62,1/10/2017,1/16/2017,16.8,3,15,2,1,1
9790,1/10/2017,Tuesday,s2,50,58827,c786,0,2,6,3.75,7.74,1/10/2017,1/16/2017,14.9,2,8,2,1,1
9791,1/10/2017,Tuesday,s2,50,32944,c790,0,1.625,8,3.95,8.4,1/10/2017,1/16/2017,14,3,20,2,1,1
9792,1/10/2017,Tuesday,s2,50,32945,c793,0,0.333333,6,4.85,9.24,1/10/2017,1/16/2017,21.9,4,20,2,4,3
9793,1/10/2017,Tuesday,s2,50,1150,c767,0,11,1,3.2,2.07,1/10/2017,1/16/2017,4.4,8,20,2,2,2
9794,1/11/2017,Wednesday,s2,40,958,c885,0,9.541666,24,1.2,10.32,1/11/2017,1/24/2017,152,120,500,4,2,2
9795,1/11/2017,Wednesday,s2,40,1008,c893,0,4.75,12,2.2,9.48,1/11/2017,1/24/2017,32,50,500,4,3,2
9796,1/11/2017,Wednesday,s2,40,44828,c894,0,1.5,24,1.5,12.48,1/11/2017,1/24/2017,23.2,15,100,4,1,1
9797,1/11/2017,Wednesday,s2,40,957,c885,0,6.083333,12,1.9,7.32,1/11/2017,1/24/2017,26.6,50,400,4,1,1
9798,1/11/2017,Wednesday,s2,40,994,c900,0,3.75,12,2.8,11.88,1/11/2017,1/24/2017,22,30,200,4,1,1
9799,1/11/2017,Wednesday,s2,40,25729,c888,0,3,6,2.3,4.2,1/11/2017,1/24/2017,10.2,18,200,4,2,2
9800,1/11/2017,Wednesday,s2,40,58210,c885,0,8.333333,6,1.5,3.02,1/11/2017,1/24/2017,36.4,25,200,4,2,2
9801,1/11/2017,Wednesday,s2,40,31406,c902,0,9.5,12,2.2,9.36,1/11/2017,1/24/2017,96,80,250,4,6,2
9802,1/11/2017,Wednesday,s2,40,963,c888,0,5.708333,24,1.6,11.28,1/11/2017,1/24/2017,41.4,120,800,4,2,1
9803,1/11/2017,Wednesday,s2,40,26828,c885,0,17.166666,6,1.5,2.61,1/11/2017,1/24/2017,32,90,600,4,3,3
9804,1/11/2017,Wednesday,s2,40,62647,c646,0,1.8,10,4.1,16.6,1/11/2017,1/24/2017,6,16,50,4,1,1
9805,1/11/2017,Wednesday,s2,40,101837,c900,0,1.583333,12,3.3,14.16,1/11/2017,1/24/2017,6.8,15,60,4,1,1
9806,1/11/2017,Wednesday,s2,40,126402,c886,0,0.541666,24,2,14.88,1/11/2017,1/24/2017,13.4,0,1,4,1,1
9807,1/11/2017,Wednesday,s2,40,126415,c605,0,1,6,3.5,9.6,1/11/2017,1/24/2017,4.2,4,30,4,1,1
9808,1/11/2017,Wednesday,s2,40,126422,c644,0,1.8,10,3.1,13.9,1/11/2017,1/24/2017,3.2,15,100,4,1,1
9809,1/11/2017,Wednesday,s2,40,126421,c644,0,1.111111,18,3.95,34.02,1/11/2017,1/24/2017,9,15,80,4,1,1
9810,1/11/2017,Wednesday,s2,40,25749,c605,0,1.666666,6,3.5,8.1,1/11/2017,1/24/2017,2.2,8,50,4,1,1
9811,1/11/2017,Wednesday,s2,40,945,c605,0,0.26,50,1.4,21.5,1/11/2017,1/24/2017,11.4,2,50,4,1,1
9812,1/11/2017,Wednesday,s2,40,32175,c607,0,0.25,24,2.25,21.84,1/11/2017,1/24/2017,7.8,1,100,4,1,1
9813,1/11/2017,Wednesday,s2,40,135870,c646,0,0.75,16,3.5,24.8,1/11/2017,1/24/2017,9.8,6,30,4,1,1
9814,1/11/2017,Wednesday,s2,40,135900,c906,0,1.583333,24,1.95,13.14,1/11/2017,1/24/2017,10.4,40,120,4,1,1
9815,1/11/2017,Wednesday,s2,40,135879,c656,0,1.166666,12,3.4,16.44,1/11/2017,1/24/2017,5.4,30,150,4,2,2
9816,1/11/2017,Wednesday,s2,40,135874,c653,0,1.416666,12,2.95,20.04,1/11/2017,1/24/2017,11.6,10,60,4,1,1
9817,1/11/2017,Wednesday,s2,40,135875,c653,0,1.083333,12,2.85,16.68,1/11/2017,1/24/2017,9.4,15,60,4,1,1
9818,1/11/2017,Wednesday,s2,40,135876,c654,0,0.125,8,3.95,19.44,1/11/2017,1/24/2017,1.8,0,1,4,1,1
9819,1/11/2017,Wednesday,s2,40,38973,c886,0,1.333333,6,2.9,7.02,1/11/2017,1/24/2017,8.4,0,1,4,1,1
9820,1/11/2017,Wednesday,s2,40,135929,c885,0,4.5,4,1.4,1.6,1/11/2017,1/24/2017,16.8,6,30,4,2,2
9821,1/11/2017,Wednesday,s2,40,88076,c885,0,0.75,24,0.9,6.93,1/11/2017,1/24/2017,17.8,2,30,4,1,1
9822,1/11/2017,Wednesday,s2,40,135909,c895,0,0.833333,6,3.95,12.24,1/11/2017,1/24/2017,5.4,0,1,4,1,1
9823,1/11/2017,Wednesday,s2,40,135907,c900,0,0.666666,24,3.4,32.64,1/11/2017,1/24/2017,8.6,10,50,4,1,1
9824,1/11/2017,Wednesday,s2,40,135863,c608,0,0.3,30,2.55,19.2,1/11/2017,1/24/2017,4.8,5,30,4,1,1
9825,1/11/2017,Wednesday,s2,40,1012,c893,0,1.5,12,3.2,16.92,1/11/2017,1/24/2017,9.2,10,80,4,1,1
9826,1/11/2017,Wednesday,s2,40,135914,c894,0,0.833333,6,3.2,7.86,1/11/2017,1/24/2017,9,5,30,4,2,2
9827,1/11/2017,Wednesday,s2,40,594,c608,0,1.166666,12,2.75,11.64,1/11/2017,1/24/2017,5.6,12,50,4,1,1
9828,1/11/2017,Wednesday,s2,40,553,c647,0,0.8,20,2.5,18.8,1/11/2017,1/24/2017,5.2,15,150,4,1,1
9829,1/11/2017,Wednesday,s2,40,112471,c647,0,0.333333,12,2.95,14.64,1/11/2017,1/24/2017,5.4,0,1,4,1,1
9830,1/11/2017,Wednesday,s2,40,86652,c895,0,0.333333,6,3.95,9.24,1/11/2017,1/24/2017,2,2,20,4,1,1
9831,1/11/2017,Wednesday,s2,40,102618,c656,0,0.291666,24,1.5,11.52,1/11/2017,1/24/2017,7.2,4,50,4,1,1
9832,1/11/2017,Wednesday,s2,40,39465,c886,0,1.416666,24,1.8,13.6,1/11/2017,1/24/2017,16.6,20,300,4,1,1
9833,1/11/2017,Wednesday,s2,40,86651,c895,0,2.166666,6,3.95,11.94,1/11/2017,1/24/2017,7.8,8,60,4,1,1
9834,1/11/2017,Wednesday,s2,40,39463,c895,0,1.583333,12,2.4,9.72,1/11/2017,1/24/2017,5.6,18,60,4,1,1
9835,1/11/2017,Wednesday,s2,40,44839,c885,0,3.541666,24,1.1,8.68,1/11/2017,1/24/2017,35.8,60,400,4,1,1
9836,1/11/2017,Wednesday,s2,40,112748,c900,0,1.083333,12,3.3,14.16,1/11/2017,1/24/2017,5,10,50,4,1,1
9837,1/11/2017,Wednesday,s2,40,112473,c893,0,2.083333,12,2.2,9.72,1/11/2017,1/24/2017,10.6,15,100,4,1,1
9838,1/11/2017,Wednesday,s2,40,112474,c893,0,1.666666,12,2.2,9.72,1/11/2017,1/24/2017,11,15,100,4,1,1
9839,1/11/2017,Wednesday,s2,40,524,c644,0,0.25,24,2.95,32.64,1/11/2017,1/24/2017,4.8,4,20,4,1,1
9840,1/11/2017,Wednesday,s2,40,971,c888,0,11,6,2.3,4.23,1/11/2017,1/24/2017,22.8,50,500,4,2,2
9841,1/11/2017,Wednesday,s2,40,63327,c901,0,3.416666,12,2.95,14.52,1/11/2017,1/24/2017,22.2,20,100,4,1,1
9842,1/11/2017,Wednesday,s2,40,25734,c894,0,2.25,24,2.2,20.64,1/11/2017,1/24/2017,29,35,250,4,1,1
9843,1/11/2017,Wednesday,s2,40,29909,c661,0,2.916666,12,1.95,6.36,1/11/2017,1/24/2017,15.4,25,130,4,1,1
